user,dataID,filename,Question_1_1_1,Question_2_1_1,Question_2_2_1,Question_3_1_1,Question_3_2_1,Question_4_1_1,Question_4_2_1,Question_4_3_1,Question_4_4_1_5_2_1,Question_5_3_1,Question_5_5_1,Question_6_1_1,Question_6_4_1,Question_6_5_1_5_4_1,Question_6_6_1_5_1_1,Question_7_1_1,Question_7_2_1,Question_8_1_1,Question_9_1_1,Question_9_2_1,message
101,86165197,Schubert_D960_mv3_8bars_10_33.wav,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,,
101,86165202,Schubert_D960_mv3_16bars_10_19.wav,3.0,4.0,5.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,6.0,3.0,6.0,5.0,5.0,,
101,86165205,Schubert_D960_mv3_8bars_6_01.wav,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,,
101,86165208,Schubert_D960_mv3_8bars_0_14.wav,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,,
101,86165214,Schubert_D960_mv3_8bars_4_07.wav,2.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,
101,86165219,Schubert_D960_mv3_8bars_1_04.wav,1.0,5.0,5.0,7.0,7.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,,
101,86165225,Schubert_D960_mv2_16bars_6_01.wav,1.0,4.0,3.0,7.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,
101,86165232,Schubert_D960_mv2_8bars_12_01.wav,2.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,,
101,86165235,Schubert_D960_mv3_8bars_10_06.wav,1.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,,
101,86165238,Schubert_D960_mv3_8bars_7_32.wav,1.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,,
101,86165242,Schubert_D960_mv3_8bars_3_22.wav,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,,
101,86165246,Schubert_D960_mv3_8bars_0_19.wav,6.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,6.0,5.0,4.0,,
101,86165248,Schubert_D960_mv3_8bars_9_37.wav,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,,
101,86165250,Schubert_D960_mv3_8bars_12_12.wav,2.0,5.0,3.0,6.0,6.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,,
101,86165252,Schubert_D960_mv3_8bars_6_36.wav,2.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,,
101,86165254,Schubert_D960_mv2_16bars_8_08.wav,2.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,,
101,86165258,Schubert_D960_mv2_8bars_12_12.wav,2.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,,
101,86165261,Schubert_D960_mv3_8bars_8_02.wav,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,,
101,86165266,Schubert_D960_mv3_8bars_12_37.wav,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,,
101,86165269,Schubert_D960_mv3_8bars_12_27.wav,1.0,4.0,5.0,6.0,2.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,3.0,6.0,5.0,6.0,,
101,86165272,Schubert_D960_mv2_16bars_10_04.wav,2.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,,
101,86165279,Schubert_D960_mv3_8bars_2_37.wav,1.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,4.0,,
101,86165283,Schubert_D960_mv3_8bars_0_09.wav,2.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,,
101,86165286,Schubert_D960_mv3_8bars_10_04.wav,1.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,6.0,5.0,5.0,,
101,86165287,Schubert_D960_mv3_8bars_Score_11.wav,3.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,6.0,4.0,4.0,,
101,86165291,Schubert_D960_mv3_8bars_9_20.wav,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,,
101,86165293,Schubert_D960_mv3_8bars_9_02.wav,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,,
101,86165296,Schubert_D960_mv3_8bars_3_17.wav,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,,
101,86165299,Schubert_D960_mv3_8bars_1_10.wav,1.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,,
101,86165303,Schubert_D960_mv3_8bars_8_25.wav,2.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,,
101,86165305,Schubert_D960_mv3_8bars_2_14.wav,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,,
101,86165307,Schubert_D960_mv3_8bars_Score_22.wav,5.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,,
101,86165309,Schubert_D960_mv3_8bars_10_26.wav,1.0,4.0,5.0,4.0,2.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,6.0,6.0,6.0,,
101,86165312,Schubert_D960_mv3_8bars_3_21.wav,2.0,3.0,2.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,,
101,86165314,Schubert_D960_mv3_8bars_3_09.wav,1.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,,
101,86165315,Schubert_D960_mv3_8bars_6_18.wav,2.0,3.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,,
101,86165317,Schubert_D960_mv3_8bars_12_08.wav,5.0,3.0,3.0,6.0,6.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,,
101,86165320,Schubert_D960_mv3_8bars_3_02.wav,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,,
101,86165323,Schubert_D960_mv3_8bars_7_05.wav,1.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,6.0,5.0,5.0,,
101,86165326,Schubert_D960_mv3_8bars_0_04.wav,2.0,5.0,5.0,6.0,6.0,5.0,4.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,,
101,86165329,Schubert_D960_mv3_8bars_10_13.wav,2.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,,
101,86165333,Schubert_D960_mv3_8bars_3_05.wav,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,6.0,5.0,4.0,,
101,86165338,Schubert_D960_mv3_8bars_1_21.wav,3.0,5.0,3.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,,
101,86165341,Schubert_D960_mv3_16bars_5_01.wav,1.0,4.0,5.0,5.0,2.0,6.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,6.0,3.0,6.0,5.0,5.0,,
101,86165343,Schubert_D960_mv3_8bars_5_22.wav,2.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,,
101,86165346,Schubert_D960_mv3_8bars_12_34.wav,2.0,4.0,3.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,,
101,86165351,Schubert_D960_mv3_8bars_9_06.wav,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,,
101,86165366,Schubert_D960_mv3_8bars_2_20.wav,2.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,5.0,3.0,6.0,3.0,4.0,,
101,86165368,Schubert_D960_mv3_8bars_7_22.wav,2.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,,
101,86165370,Schubert_D960_mv3_8bars_7_11.wav,5.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,,
101,86165372,Schubert_D960_mv3_16bars_9_07.wav,3.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,,
101,86165373,Schubert_D960_mv3_8bars_4_25.wav,2.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,,
101,86165375,Schubert_D960_mv3_8bars_6_26.wav,2.0,5.0,3.0,6.0,6.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,
101,86165377,Schubert_D960_mv3_8bars_9_23.wav,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,,
101,86165378,Schubert_D960_mv3_8bars_8_14.wav,2.0,3.0,5.0,2.0,2.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,,
101,86165380,Schubert_D960_mv3_8bars_5_30.wav,2.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,4.0,,
101,86165381,Schubert_D960_mv3_8bars_0_01.wav,4.0,3.0,5.0,6.0,3.0,6.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,,
101,86165382,Schubert_D960_mv3_8bars_7_16.wav,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,,
101,86165385,Schubert_D960_mv3_16bars_0_12.wav,2.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,,
101,86165388,Schubert_D960_mv3_16bars_4_07.wav,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,6.0,4.0,4.0,,
101,86165390,Schubert_D960_mv3_8bars_10_27.wav,1.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,6.0,5.0,5.0,,
101,86165392,Schubert_D960_mv3_8bars_3_14.wav,4.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,6.0,4.0,4.0,,
101,86165394,Schubert_D960_mv3_8bars_2_13.wav,2.0,5.0,5.0,6.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,6.0,4.0,4.0,,
101,86165397,Schubert_D960_mv3_8bars_10_03.wav,2.0,5.0,4.0,6.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,6.0,5.0,5.0,,
101,86165398,Schubert_D960_mv3_8bars_Score_14.wav,1.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,,
101,86165401,Schubert_D960_mv3_8bars_0_29.wav,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,2.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,,
101,86165402,Schubert_D960_mv3_16bars_6_01.wav,3.0,3.0,5.0,7.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,6.0,3.0,5.0,4.0,3.0,,
101,86165404,Schubert_D960_mv3_8bars_12_06.wav,2.0,4.0,5.0,6.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,,
101,86165406,Schubert_D960_mv3_16bars_6_18.wav,3.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,
101,86165409,Schubert_D960_mv3_8bars_3_24.wav,2.0,5.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,,
101,86165411,Schubert_D960_mv3_8bars_8_31.wav,2.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,,
101,86165413,Schubert_D960_mv3_8bars_0_22.wav,3.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,
101,86165415,Schubert_D960_mv3_8bars_12_20.wav,2.0,3.0,4.0,5.0,6.0,4.0,3.0,4.0,5.0,6.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,,
101,86165419,Schubert_D960_mv3_8bars_2_31.wav,2.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,,
97,86165420,Schubert_D960_mv3_16bars_3_08.wav,4.0,3.0,3.0,2.0,1.0,6.0,4.0,4.0,6.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,,
101,86165422,Schubert_D960_mv3_8bars_1_06.wav,2.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,,
97,86165423,Schubert_D960_mv3_8bars_4_28.wav,2.0,6.0,1.0,6.0,6.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,,
97,86165424,Schubert_D960_mv3_16bars_2_18.wav,2.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,,
97,86165425,Schubert_D960_mv2_16bars_6_06.wav,3.0,6.0,2.0,6.0,4.0,3.0,5.0,4.0,6.0,3.0,3.0,4.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,,
70,86165426,Schubert_D960_mv3_16bars_12_18.wav,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,2.0,,
97,86165430,Schubert_D960_mv3_16bars_Score_12.wav,4.0,3.0,5.0,1.0,1.0,3.0,3.0,4.0,2.0,5.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,,
70,86165432,Schubert_D960_mv3_8bars_8_19.wav,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,,
97,86165433,Schubert_D960_mv2_16bars_5_08.wav,2.0,6.0,2.0,6.0,5.0,5.0,6.0,6.0,3.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,,
97,86165435,Schubert_D960_mv3_8bars_9_24.wav,2.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,5.0,2.0,6.0,2.0,3.0,3.0,,
70,86165436,Schubert_D960_mv3_16bars_Score_18.wav,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,,
97,86165437,Schubert_D960_mv3_8bars_12_33.wav,5.0,5.0,2.0,5.0,5.0,4.0,6.0,6.0,6.0,1.0,3.0,4.0,6.0,6.0,3.0,6.0,5.0,6.0,6.0,,
97,86165438,Schubert_D960_mv3_8bars_5_07.wav,5.0,3.0,5.0,2.0,2.0,5.0,2.0,3.0,6.0,3.0,3.0,4.0,5.0,5.0,6.0,3.0,3.0,5.0,5.0,,
70,86165439,Schubert_D960_mv3_8bars_2_18.wav,3.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,,
97,86165440,Schubert_D960_mv3_16bars_2_12.wav,5.0,5.0,2.0,4.0,3.0,6.0,7.0,4.0,5.0,1.0,5.0,4.0,7.0,7.0,2.0,3.0,4.0,7.0,7.0,,
97,86165441,Schubert_D960_mv3_8bars_12_09.wav,5.0,3.0,3.0,5.0,5.0,3.0,6.0,6.0,3.0,1.0,3.0,4.0,6.0,6.0,2.0,4.0,2.0,6.0,6.0,,
70,86165442,Schubert_D960_mv3_16bars_4_19.wav,4.0,3.0,3.0,5.0,5.0,5.0,6.0,2.0,5.0,2.0,5.0,3.0,5.0,5.0,6.0,2.0,5.0,5.0,5.0,,
97,86165443,Schubert_D960_mv3_8bars_Score_03.wav,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,,
70,86165444,Schubert_D960_mv3_8bars_2_36.wav,2.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,,
97,86165445,Schubert_D960_mv3_8bars_6_29.wav,5.0,6.0,1.0,7.0,6.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,,
97,86165446,Schubert_D960_mv2_8bars_12_16.wav,3.0,6.0,2.0,6.0,4.0,5.0,7.0,6.0,6.0,1.0,5.0,4.0,6.0,7.0,6.0,5.0,2.0,7.0,7.0,,
70,86165447,Schubert_D960_mv3_8bars_1_13.wav,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,,
97,86165450,Schubert_D960_mv3_8bars_Score_33.wav,1.0,3.0,5.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,,
97,86165453,Schubert_D960_mv3_8bars_9_17.wav,2.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,1.0,5.0,4.0,6.0,7.0,3.0,4.0,3.0,6.0,6.0,,
70,86165455,Schubert_D960_mv3_8bars_3_06.wav,5.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,,
70,86165459,Schubert_D960_mv3_8bars_12_15.wav,3.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,,
97,86165463,Schubert_D960_mv3_8bars_6_35.wav,4.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0,4.0,,
70,86165466,Schubert_D960_mv3_8bars_3_15.wav,5.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,1.0,,
97,86165467,Schubert_D960_mv2_16bars_0_09.wav,3.0,6.0,2.0,6.0,3.0,7.0,7.0,4.0,5.0,1.0,4.0,4.0,7.0,6.0,7.0,6.0,2.0,6.0,6.0,,
97,86165468,Schubert_D960_mv3_8bars_12_26.wav,4.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,6.0,2.0,5.0,4.0,,
70,86165470,Schubert_D960_mv3_8bars_6_12.wav,3.0,3.0,3.0,6.0,5.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,3.0,2.0,,
97,86165472,Schubert_D960_mv3_8bars_3_32.wav,2.0,3.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,,
97,86165476,Schubert_D960_mv3_8bars_6_05.wav,5.0,6.0,2.0,6.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,6.0,,
97,86165478,Schubert_D960_mv2_16bars_3_01.wav,3.0,3.0,3.0,2.0,2.0,4.0,3.0,6.0,3.0,3.0,3.0,5.0,3.0,5.0,6.0,7.0,5.0,5.0,4.0,,
97,86165480,Schubert_D960_mv3_8bars_4_11.wav,3.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,6.0,5.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,,
70,86165482,Schubert_D960_mv3_8bars_0_23.wav,3.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,,
97,86165483,Schubert_D960_mv3_16bars_12_08.wav,5.0,6.0,3.0,6.0,5.0,6.0,6.0,4.0,6.0,2.0,3.0,5.0,6.0,6.0,6.0,3.0,5.0,6.0,6.0,,
70,86165486,Schubert_D960_mv3_8bars_5_12.wav,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,,
70,86165491,Schubert_D960_mv3_8bars_9_35.wav,6.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,,
70,86165496,Schubert_D960_mv3_8bars_0_25.wav,5.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,5.0,4.0,3.0,,
70,86165501,Schubert_D960_mv3_8bars_Score_06.wav,4.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,,
70,86165506,Schubert_D960_mv3_8bars_7_01.wav,3.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,,
70,86165510,Schubert_D960_mv3_8bars_10_15.wav,4.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,,
101,86165583,Schubert_D960_mv3_16bars_8_12.wav,2.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,,
101,86165588,Schubert_D960_mv3_8bars_10_22.wav,2.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,,
101,86165590,Schubert_D960_mv3_8bars_2_34.wav,3.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,,
101,86165594,Schubert_D960_mv3_16bars_4_01.wav,2.0,3.0,5.0,5.0,6.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,,
101,86165598,Schubert_D960_mv3_8bars_6_33.wav,2.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,
101,86165599,Schubert_D960_mv3_8bars_10_32.wav,1.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,,
101,86165604,Schubert_D960_mv3_8bars_9_13.wav,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,,
101,86165608,Schubert_D960_mv3_16bars_12_01.wav,2.0,6.0,5.0,6.0,7.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,6.0,5.0,4.0,,
70,86165609,Schubert_D960_mv3_8bars_6_34.wav,4.0,3.0,2.0,5.0,5.0,6.0,6.0,2.0,4.0,2.0,3.0,4.0,6.0,6.0,6.0,2.0,5.0,6.0,6.0,,
70,86165616,Schubert_D960_mv3_8bars_5_34.wav,6.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,5.0,6.0,,
70,86165625,Schubert_D960_mv3_8bars_12_25.wav,5.0,3.0,3.0,5.0,5.0,5.0,6.0,2.0,4.0,2.0,4.0,4.0,6.0,6.0,6.0,2.0,4.0,5.0,6.0,,
